Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and water",-0.6985972333347814,-0.8860098318060302,-0.784533861214912,-0.44927235278720207,-1.1717146801762535,4,1,0.5208804547031721
hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and whole milk",-0.5123984265578343,-0.5288500988649062,-0.5235201879969748,-0.44927235278720207,-0.7957920348878631,4,1,0.5135462892743945
hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and reduced fat milk",-0.5025038039754843,-0.520460440708571,-0.629529154252724,-0.44927235278720207,-0.8612443824266803,4,1,0.5467346700689034
hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and low fat milk",-0.4908101591054345,-0.5180633955210467,-0.707031507733818,-0.44927235278720207,-0.9072323669277761,4,1,0.596794282828352
hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and fat free milk",-0.5034033151193344,-0.5120707825522359,-0.7782980396704562,-0.44927235278720207,-0.9628839964581631,4,1,0.5738856809594
hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and non-dairy milk",-0.4966569815404595,-0.7266063268356628,-0.6865423798020346,-0.372444473454254,-0.9443106077848443,4,1,0.513196789228161
strawberry milk,"strawberry milk, nfs",-0.7251328120783562,-0.6403127000847871,-0.6375466390955957,-0.679755990786046,-1.0299126832570775,4,1,0.5074795515069871
strawberry milk,"strawberry milk, whole",-0.4341409570428854,-0.6750698553038899,-0.5422276526303422,-0.679755990786046,-0.7944898415860437,4,1,0.4884571248310901
strawberry milk,"strawberry milk, reduced fat",-0.48406382552655963,-0.661886106772506,-0.6464549555876756,-0.679755990786046,-0.8940733609304433,4,1,0.5334759788500351
strawberry milk,"strawberry milk, low fat",-0.4125526895904857,-0.6642831519600304,-0.7275206356656014,-0.679755990786046,-0.9071638304382065,4,1,0.5264393619604236
strawberry milk,"strawberry milk, fat free",-0.42469609003246056,-0.6582905389912196,-0.7987871676022397,-0.679755990786046,-0.9625413140103158,4,1,0.5562325099965375
strawberry milk,"strawberry milk, reduced sugar",-0.6473250981353322,-0.6427097452723114,-0.7230664774195616,-0.679755990786046,-1.0422492513795771,4,1,0.5135141507378673
strawberry milk,"strawberry milk, non-dairy",-0.41705024530973567,-0.8728260832746465,-0.7061406760846101,-0.602928111453098,-0.9428028050143166,4,1,0.507150611044218
milk,"milk, malted",-0.5758139621992583,-0.6558934938036952,-0.6366558074463878,-0.679755990786046,-0.9418432941603443,4,1,0.49448873541856403
eggnog,eggnog,-0.6036988076586078,-0.49409294364580353,-0.43354619142696904,-0.679755990786046,-0.7811937626095719,4,1,0.5121976961514283
milk shake,"milk shake, home recipe, chocolate",-0.35633324309986153,-0.6223348611783547,-0.25983401983141363,-0.487686292453676,-0.5394655638981495,1,1,0.3286497048482232
milk shake,"milk shake, home recipe, flavors other than chocolate",-0.4525809354918101,-0.6367171323035008,-0.27408732621874116,-0.602928111453098,-0.6112918049669248,1,1,0.35840241036970355
milk shake,"milk shake, home recipe, chocolate, light",-0.3842180885592112,-0.5612102088964845,-0.5119393765572711,-0.564514171786624,-0.7170436083725741,4,1,0.5005103500141245
milk shake,"milk shake, home recipe, flavors other than chocolate, light",-0.34329033151403676,-0.5743939574278684,-0.5992408781796528,-0.641342051119572,-0.7555611155106007,4,1,0.5243086541910931
milk shake with malt,milk shake with malt,-0.35138593180868666,-0.5875777059592522,-0.26250651477903747,-0.602928111453098,-0.5303502107854138,1,1,0.35396607726484197
milk shake,"milk shake, fast food, chocolate",-0.05004969861894115,-0.5959673641155872,-0.21351077407259877,-0.06513295612246209,-0.3146658781103792,1,1,0.3737291327344798
milk shake,"milk shake, fast food, flavors other than chocolate",-0.08468087765716562,-0.6355186097097385,-0.2259824171615105,-0.3340305337877801,-0.3534575312066836,1,1,0.38277599684036945
milk shake,"milk shake, bottled, chocolate",-0.05004969861894115,-0.5959673641155872,-0.21351077407259877,-0.06513295612246209,-0.3146658781103792,1,1,0.4301389978253953
milk shake,"milk shake, bottled, flavors other than chocolate",-0.08468087765716562,-0.6355186097097385,-0.2259824171615105,-0.3340305337877801,-0.3534575312066836,1,1,0.4261096184713377
licuado or batido,licuado or batido,-0.3765722438364863,-0.7517753013046682,-0.6838698848544106,-0.41085841312072807,-0.8750202168301383,4,1,0.5260799191676547
fruit smoothie,"fruit smoothie, nfs",-0.4417868017656103,-0.7517753013046682,-0.7114856659798579,-0.2187887147883581,-0.9338930613702892,4,1,0.5248065372695877
fruit smoothie,"fruit smoothie, with whole fruit and dairy",-0.4413370461936853,-0.7517753013046682,-0.7114856659798579,-0.2187887147883581,-0.9336189154120113,4,1,0.5395043077742666
fruit smoothie,"fruit smoothie, with whole fruit and dairy, added protein",-0.5290393827190589,-0.15491104961111188,-0.6990140228909463,-0.25720265445483204,-0.8419170923680978,4,1,0.6354838779674556
fruit smoothie juice drink,"fruit smoothie juice drink, with dairy",-0.28886990731111256,-0.936347780744041,-0.7943330093561997,-0.3340305337877801,-0.9402669549002471,4,1,0.5414588714996603
chocolate milk drink,chocolate milk drink,-0.48541309224233464,-0.9627152778068085,-0.7711713864767923,-0.44927235278720207,-1.0500624111904935,4,1,0.47995704414525764
milk,"milk, dry, not reconstituted, ns as to fat content",1.3720774198078876,3.2944369752363882,-0.7382106154560972,-0.679755990786046,1.0787494913259488,0,1,1.0
milk,"milk, dry, not reconstituted, whole",0.7622088642775968,2.115090742974422,1.5726066825893952,-0.679755990786046,2.037300834444167,0,1,1.0
milk,"milk, dry, not reconstituted, low fat (1%)",1.348690130067788,3.2512901618609504,-0.6509091138337154,-0.679755990786046,1.1150738307977537,0,1,1.0
milk,"milk, dry, not reconstituted, fat free (skim)",1.3720774198078876,3.2944369752363882,-0.7382106154560972,-0.679755990786046,1.0787494913259488,0,1,1.0
whey,"whey, sweet, dry",2.3831279454952723,0.5102689899268876,-0.7114856659798579,-0.679755990786046,1.0766933966388654,1,1,1.0
cocoa powder,"cocoa powder, not reconstituted",1.6383327183874838,1.3096835599662493,0.4136347069698169,13.533401685809332,1.5846173208380017,0,1,1.0
chocolate beverage powder,"chocolate beverage powder, dry mix, not reconstituted",3.094641260280612,-0.49409294364580353,-0.6045858680749007,1.0488712942052838,1.3546773983325233,1,1,1.0
chocolate beverage powder,"chocolate beverage powder, light, dry mix, not reconstituted",2.1065282687614015,0.050036313922217704,-0.4059304103015218,2.815912518863087,1.014393727620243,1,1,0.9116643187682739
milk,"milk, malted, dry mix, not reconstituted",3.21517575355651,-1.039420723807587,-0.8068046524451115,-0.679755990786046,1.1633920559442101,1,1,1.0
strawberry beverage powder,"strawberry beverage powder, dry mix, not reconstituted",3.4913256747184556,-1.0274354978699654,-0.788988019460952,-0.679755990786046,1.3467957020320376,1,1,1.0
cream,"cream, ns as to light, heavy, or half and half",-0.7723571471304803,-0.6642831519600304,0.21765174414406205,-0.679755990786046,-0.4720256581618184,1,1,0.21211578425582872
cream,"cream, light",-0.80114150373368,-0.6846580360539871,0.8946837975421247,-0.679755990786046,-0.025441892127333395,1,1,0.21438679034129932
cream,"cream, half and half",-0.7723571471304803,-0.6642831519600304,0.21765174414406205,-0.679755990786046,-0.4720256581618184,1,1,0.22274612332392962
cream,"cream, half and half, flavored",-0.7633620356919805,-0.6714742875226033,0.1980534478614865,-0.679755990786046,-0.48175783968067915,1,1,0.23787546040772045
cream,"cream, half and half, fat free",-0.5609720283257336,-0.727804849429425,-0.6820882215559946,-0.679755990786046,-0.9807034837462181,4,1,0.5084511849119981
cream,"cream, heavy",-0.8380214606315294,-0.6990403071791331,2.4073159378972693,-0.679755990786046,0.996163021394771,1,1,0.16144912040084558
cream,"cream, whipped",-0.5794120067746582,-0.7194151912730898,2.2166779649667623,-0.679755990786046,1.0171351872030208,1,1,0.21098064155467106
coffee creamer,"coffee creamer, nfs",-0.45393020220758507,-0.9195684644313707,0.08135450181524163,-0.679755990786046,-0.4306981549514448,1,1,0.29792859487264345
coffee creamer,"coffee creamer, liquid",-0.45393020220758507,-0.9195684644313707,0.08135450181524163,-0.679755990786046,-0.4306981549514448,1,1,0.2702298255033876
coffee creamer,"coffee creamer, liquid, flavored",0.611540747682724,-0.9567226648379978,0.39581807398565744,-0.25720265445483204,0.42799552286409603,1,1,0.4971620823438064
coffee creamer,"coffee creamer, liquid, fat free",-0.5564744726064836,-0.943538916306614,-0.4950135752223195,-0.679755990786046,-0.8977743313671931,4,1,0.44930023912496325
coffee creamer,"coffee creamer, liquid, fat free, flavored",0.4608726310878512,-0.9675093681818573,-0.5662801071589576,-0.679755990786046,-0.3324853653984341,1,1,0.49158704112312057
coffee creamer,"coffee creamer, liquid, fat free, sugar free, flavored",-0.5564744726064836,-0.943538916306614,-0.4950135752223195,-0.679755990786046,-0.8977743313671931,4,1,0.48551338192021054
coffee creamer,"coffee creamer, liquid, sugar free, flavored",-0.5564744726064836,-0.943538916306614,-0.4950135752223195,-0.679755990786046,-0.8977743313671931,4,1,0.42116074561579797
coffee creamer,"coffee creamer, powder",1.700848742885058,-0.7421871205545708,2.125813136747549,-0.679755990786046,2.3389299250392823,1,1,0.6310554332238093
coffee creamer,"coffee creamer, powder, flavored",2.4263044804000717,-0.9579211874317599,1.105810898404415,-0.2187887147883581,2.025512558238223,1,1,0.8257255411872249
coffee creamer,"coffee creamer, powder, fat free",2.3354538548712234,-0.8117014309927763,0.5918010368114123,-0.679755990786046,1.6476708912418885,1,1,0.7868552328669192
coffee creamer,"coffee creamer,powder, fat free, flavored",2.3354538548712234,-0.8117014309927763,0.5918010368114123,-0.679755990786046,1.6476708912418885,1,1,0.8067630486041042
coffee creamer,"coffee creamer,powder, sugar free, flavored",1.700848742885058,-0.7421871205545708,2.125813136747549,-0.679755990786046,2.3389299250392823,1,1,0.6524022047623931
coffee creamer,"coffee creamer, soy, liquid",-0.45393020220758507,-0.9195684644313707,0.08135450181524163,-0.679755990786046,-0.4306981549514448,1,1,0.2967750479082627
whipped topping,whipped topping,0.0709345502288821,-0.8896053995873168,1.4478902517002779,-0.679755990786046,0.8422986023113738,1,1,0.32128692572371054
whipped topping,"whipped topping, fat free",0.09567110668475677,-0.6798639456789385,0.3601848080173383,-0.679755990786046,0.15220468883666077,1,1,0.34615412093163933
whipped topping,"whipped topping, sugar free",0.09567110668475677,-0.6798639456789385,0.3601848080173383,-0.679755990786046,0.15220468883666077,1,1,0.4197701506460105
sour cream,"sour cream, regular",-0.7575152132569556,-0.7469812109296196,0.916954588772324,-0.679755990786046,0.0023153861482907564,1,1,0.19964269233430265
sour cream,"sour cream, light",-0.6464255869914822,-0.6199378159908304,0.13747689571534408,-0.679755990786046,-0.44063594593901406,1,1,0.24232027577881532
sour cream,"sour cream, fat free",-0.264133350855238,-0.667878719741317,-0.8068046524451115,-0.679755990786046,-0.8724158302264995,4,1,0.5567956822633656
sour cream,"sour cream, imitation",-0.667564098871957,-0.7517753013046682,0.9320987268088595,-0.679755990786046,0.06653407687485809,1,1,0.1972225221459517
dip,"dip, nfs",-0.8087873484564049,-0.7709516628048627,3.276767627524255,-0.564514171786624,1.5995582755641407,1,1,0.023613768428167703
chipotle dip,"chipotle dip, regular",-0.8443180386384793,-0.8368704054617817,3.267859311032175,-0.679755990786046,1.5566544330936696,1,1,0.08972060421066524
chipotle dip,"chipotle dip, light",-0.3720746881172364,-0.8212896117428735,0.5428052961049736,-0.679755990786046,-0.038806507593374534,1,1,0.2627800639992568
dill dip,"dill dip, regular",-0.8254283046176295,-0.8093043858052519,3.271422637629007,-0.564514171786624,1.576941234006224,1,1,0.08372553489351542
dill dip,"dill dip, light",-0.3540844652402366,-0.794922114680106,0.5463686227018055,-0.564514171786624,-0.01934214455565294,1,1,0.3115472105757195
onion dip,"onion dip, regular",-0.8051893038810048,-0.8105029083990141,2.4242417392322215,-0.602928111453098,1.0023998419455908,1,1,0.09529416211752739
onion dip,"onion dip, light",-0.4314424236113354,-0.7997162050551546,0.2924816026775321,-0.641342051119572,-0.24338792895815933,1,1,0.24610991880047567
ranch dip,"ranch dip, regular",-0.8087873484564049,-0.7709516628048627,3.276767627524255,-0.564514171786624,1.5995582755641407,1,1,0.0382039339993987
ranch dip,"ranch dip, light",-0.3383430202228619,-0.757767914273479,0.5517136125970534,-0.602928111453098,0.0024524591274295163,1,1,0.31501549547100705
spinach dip,"spinach dip, regular",-0.8263278157614795,-0.7865324565237709,2.4295867291274686,-0.564514171786624,0.9986988715088403,1,1,0.11276094295964595
spinach dip,"spinach dip, light",-0.45213117991988516,-0.7757457531799113,0.29693576092357205,-0.564514171786624,-0.24743158184275643,1,1,0.2592848540660452
vegetable dip,"vegetable dip, regular",-0.8254283046176295,-0.8093043858052519,3.271422637629007,-0.564514171786624,1.576941234006224,1,1,0.08882770178028382
vegetable dip,"vegetable dip, light",-0.3540844652402366,-0.794922114680106,0.5463686227018055,-0.564514171786624,-0.01934214455565294,1,1,0.31661107785458215
ice cream,"ice cream, nfs",0.21980364453605483,-0.6115481578344952,0.19983511115990257,-0.372444473454254,0.13246617984066128,1,1,0.40377035999718724
ice cream,"ice cream, vanilla",0.09567110668475677,-0.6199378159908304,0.1731101616836632,-0.41085841312072807,0.0363780214643035,1,1,0.4319340930127844
ice cream,"ice cream, vanilla, with additional ingredients",0.40645220688492717,-0.5995629318968737,0.24081336702346942,-0.2956165941213061,0.27735231879046207,1,1,0.48005505460578957
ice cream,"ice cream, chocolate",0.3025586697702536,-0.5839821381779656,0.1731101616836632,-0.2187887147883581,0.17070954102041008,1,1,0.48083737904357915
ice cream,"ice cream, chocolate, with additional ingredients",0.5809573687918245,-0.5684013444590575,0.24081336702346942,-0.10354689578893611,0.3908487455174583,1,1,0.5471331887876878
ice cream,"ice cream, soft serve, vanilla",0.3592278718328028,-0.46652692398927376,-0.37653296587765855,-0.564514171786624,-0.14846489090448198,1,1,0.5202941148071635
ice cream,"ice cream, soft serve, chocolate",0.19011977678900527,-0.4401594269265062,-0.16629669666457597,-0.372444473454254,-0.09994105628931704,1,1,0.46014355515090627
gelato,"gelato, vanilla",0.03675312676258255,-0.6199378159908304,0.6363426192718111,-0.679755990786046,0.3212156721149051,1,1,0.37595706077104374
gelato,"gelato, chocolate",-0.07613552179059069,-0.4737180595518468,0.7058274879100335,-0.3340305337877801,0.33396345917482123,1,1,0.4109574711515789
ice cream bar,"ice cream bar, vanilla",0.7037406399273476,-0.7865324565237709,1.4434360934542383,-0.25720265445483204,1.2485143759894572,1,1,0.4319720360074939
ice cream bar,"ice cream bar, vanilla, chocolate coated",0.1361491081580061,-0.5480264603651008,1.340099622146113,-0.372444473454254,0.8855451272296918,1,1,0.3766098662468978
ice cream candy bar,ice cream candy bar,0.42399267419000175,-0.5120707825522359,0.992675278955002,-0.44927235278720207,0.8286598408870547,1,1,0.4899243239472473
ice cream bar,"ice cream bar, chocolate",0.16628273147698072,-0.5108722599584737,1.3213921575127454,-0.10354689578893611,0.8994580346122883,1,1,0.42935074563732034
ice cream sandwich,"ice cream sandwich, vanilla",0.6479709490086486,-0.5264530536773818,0.24437669362030143,-0.14196083545541013,0.44375891546506785,1,1,0.5494740993765551
ice cream sandwich,"ice cream sandwich, chocolate",0.8031366213227711,-0.5000855566146143,0.24437669362030143,0.01169492321048588,0.5443704821530085,1,1,0.5988484804919408
ice cream cookie sandwich,ice cream cookie sandwich,0.9839383612366186,-0.48690180808323047,0.450158804587344,-0.026719016455988145,0.8000801247365973,1,1,0.6284910698777605
ice cream cone,"ice cream cone, scooped, vanilla",0.19551684365210523,-0.5983644093031115,0.15885685529633556,-0.372444473454254,0.09230379695296827,1,1,0.4342288462169582
ice cream cone,"ice cream cone, scooped, vanilla, waffle cone",0.25578409029005433,-0.5887762285530143,0.13569523241692819,-0.372444473454254,0.11519498446916197,1,1,0.4297530822164499
ice cream cone,"ice cream cone, nfs",0.3147020702122284,-0.5899747511467764,0.18469097312336696,-0.3340305337877801,0.1847595213821458,1,1,0.4775606306660902
